BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0,52.89,0,0,44,18.075,-67.925
0,33.35,0,0,0,25.025,-80.375
0.375,52.34,0,0,0,-16.925,145.975
0.3125,52.34,0,0,0,-16.925,145.975
0.25,52.34,0,0,0,-16.925,145.975
0.0625,52.34,0,0,0,-16.925,145.975
0.186,53.63,0,0,0,10.675,103.275
0.0222,51.79,44,11.53,7,16.325,-86.525
0.01,38.25,0,0,0,10.025,125.175
0.15,38.25,0,0,0,10.025,125.175
0,38.25,0,0,0,10.025,125.175
0,38.25,0,0,0,10.025,125.175
0.205,40.79,0,0,0,24.875,-80.575
0,31.66,0,0,0,25.225,-80.225
0,46.88,0,0,0,-17.225,146.075
0,46.88,0,0,0,-17.225,146.075
0.2523,53.63,0,0,0,10.675,103.275
0.0253,51.78,44,12.65,7,16.325,-86.575
0,51.78,44,12.65,7,16.325,-86.575
0,50.89,0,0,0,24.575,-81.425
0.3125,46.7,0,0,0,-17.175,146.025
0.25,46.7,0,0,0,-17.175,146.025
0.0625,46.7,0,0,0,-17.175,146.025
0,46.7,0,0,0,-17.175,146.025
0,51.35,0,0,8,16.325,-86.475
0,50.90001,0,0,9,16.275,-86.525
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0.025,51.9,0,0,0,24.575,-81.475
0.0522,28.09,0,0,0,20.725,-156.975
0,50.3,0,0,0,24.575,-81.375
0,50.89,0,0,0,24.575,-81.425
0.3125,46.13,0,0,0,-17.225,146.075
0,46.13,0,0,0,-17.225,146.075
0.2982,52.66,0,0,0,10.725,103.225
0.13,32.58,0,0,0,10.075,125.025
0.1,32.58,0,0,0,10.075,125.025
0.23,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0.044,44.73,0,0,0,24.525,-81.475
1,43.24,0,0,0,24.525,-81.425
0,40.86,0,0,0,24.475,-81.875
0,44.73,0,0,0,24.525,-81.475
0,44.73,0,0,0,24.525,-81.475
0,43.24,0,0,0,24.525,-81.425
0,38.65,0,0,0,24.725,-80.775
0,38.65,0,0,0,24.725,-80.775
0,40.79,0,0,0,24.875,-80.575
0,34.33,0,0,0,24.975,-80.425
0.0323,50.11,0,0,0,10.725,103.175
0.2762,51.27,0,0,0,10.625,103.275
0,42.36,0,0,0,24.475,-81.825
0.5,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0.205,47.47,0,0,0,24.525,-81.775
0,40.86,0,0,0,24.475,-81.875
0.1,32.58,0,0,0,10.075,125.025
0.35,32.58,0,0,0,10.075,125.025
0.63,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0.105,39.25,0,0,0,17.925,-67.025
0.25,39.25,0,0,0,17.925,-67.025
0,40.03,0,0,0,17.925,-66.975
0.111,41.12,0,0,0,17.925,-67.125
0.125,40.26,0,0,0,17.925,-67.075
0.068,40.26,0,0,0,17.925,-67.075
0.085,40.26,0,0,0,17.925,-67.075
0,44.73,0,0,0,24.525,-81.475
0,43.24,0,0,0,24.525,-81.425
0,43.24,0,0,0,24.525,-81.425
0,44.73,0,0,0,24.525,-81.475
0.425,46.73,0,0,0,16.025,-86.375
0.475,50.77,0,0,9,16.325,-86.325
0.475,52.5,37,12.54,14,16.025,-86.825
0.6087,28.8,9,1.04,11,20.625,-156.475
0.7982,28.8,9,1.04,11,20.625,-156.475
0.1081,28.79,11,1.86,9,20.775,-156.625
0.1574,28.79,11,1.86,9,20.775,-156.625
0.025,53.71,0,0,0,31.425,130.175
0.025,53.71,0,0,0,31.425,130.175
0.038,36.53,0,0,0,18.125,-67.325
0.063,36.53,0,0,0,18.125,-67.325
0,34.5,0,0,7,18.175,-67.325
0,36.53,0,0,0,18.125,-67.325
0,32.54,0,0,0,11.675,109.175
0,32.54,0,0,0,11.675,109.175
0,34.92,0,0,0,11.625,109.175
0,34.92,0,0,0,11.625,109.175
0,34.92,0,0,0,11.625,109.175
0,34.92,0,0,0,11.625,109.175
0.077,51.77,0,0,0,24.675,-81.125
0.419,45.61,0,0,7,24.625,-81.125
0.1231,47.14,0,0,0,15.975,-86.575
0.2059,47.72,0,0,0,15.975,-86.625
0.2111,45.85,0,0,0,15.975,-86.475
0,40.86,0,0,0,24.475,-81.875
0,42.36,0,0,0,24.475,-81.825
0.1395,45.58001,0,0,0,15.925,-86.525
0.175,46.18,0,0,0,15.925,-86.575
0.07,46.52,0,0,0,15.975,-86.525
0.0882,45.85,0,0,0,15.975,-86.475
0,31.97,0,0,0,18.325,-78.375
0,30.32,0,0,0,18.375,-78.325
0,53.87,0,0,0,18.075,-65.425
0,52.22,0,0,26,18.075,-65.575
0.0382,44.53,0,0,0,19.525,-155.975
0.0463,45.19,0,0,0,19.475,-155.925
0,35.49,0,0,0,24.425,-81.925
0,40.86,0,0,0,24.475,-81.875
0,42.94,0,0,11,24.475,-81.725
0,46.89,0,0,0,24.675,-81.025
0.191,45.85,0,0,0,15.975,-86.475
0.1954,48.2,0,0,0,16.075,-86.475
0.2857,45.85,0,0,0,15.975,-86.475
0.3,48.2,0,0,0,16.075,-86.475
0,33.41,0,0,0,18.275,-78.375
0,54.46,0,0,0,18.075,-65.375
0.103,49.59,0,0,0,24.625,-81.175
0.0383,45.92,0,0,0,19.225,-155.925
0.213,45.61,0,0,7,24.625,-81.125
0.225,41.88,0,0,8,24.625,-81.075
0,41.36,0,0,0,24.525,-81.375
0,50.29,0,0,28,18.075,-65.725
0,52.33,0,0,12,18.125,-65.625
0,52.33,0,0,12,18.125,-65.625
0,51.67,0,0,12,18.125,-65.725
0.091,46.89,0,0,0,24.675,-81.025
0.264,38.16,0,0,0,24.625,-81.025
0,50.3,0,0,0,24.575,-81.375
0.0275,51.45,0,0,0,25.675,-79.325
0,44.76,0,0,0,4.275,113.825
0,44.76,0,0,0,4.275,113.825
0,36.73,0,0,0,29.475,34.925
0,36.73,0,0,0,29.475,34.925
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,43.39,0,0,0,23.175,119.425
0,46.93,0,0,0,23.275,119.525
0,49.89,0,0,0,23.375,119.525
1,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0.194,45.42,0,0,0,17.975,-67.325
0.235,40.61,0,0,0,18.025,-67.275
0.2,32.58,0,0,0,10.075,125.025
0.2,32.58,0,0,0,10.075,125.025
0.53,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0.096,45.27,0,0,17,18.025,-67.375
0.389,42.72,0,0,0,18.025,-67.325
0.0531,34.89,0,0,0,25.375,-80.175
0.0893,31.3,0,0,0,25.325,-80.175
0,39.1,0,0,0,-16.575,-151.725
0,40.86,0,0,0,24.475,-81.875
0,47.47,0,0,0,24.525,-81.775
0,50.3,0,0,0,24.575,-81.375
0,30.28,0,0,0,25.125,-80.275
0.0296,34.09,0,0,0,20.575,-156.675
0,42.36,0,0,0,24.475,-81.825
0.0275,51.45,0,0,0,25.675,-79.325
0.3,36.17,0,0,15,10.125,125.175
0.37,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0.018,38.65,0,0,0,17.875,-67.025
0.034,38.65,0,0,0,17.875,-67.025
0,39.52,0,0,0,17.875,-67.075
0,38.65,0,0,0,17.875,-67.025
0,42.94,0,0,11,24.475,-81.725
0.2,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0,36.17,0,0,15,10.125,125.175
0.01,46.86,0,0,0,18.375,-67.475
0.013,46.86,0,0,0,18.375,-67.475
0.021,46.86,0,0,0,18.375,-67.475
0.024,46.86,0,0,0,18.375,-67.475
0.034,46.86,0,0,0,18.375,-67.475
0,42.24,0,0,10,24.475,-81.675
0,49.2,0,0,0,24.525,-81.625
0.077,39.52,0,0,0,17.875,-67.075
0,41.12,0,0,0,17.925,-67.125
0.1343,47.74,0,0,0,24.525,-81.525
0.1364,47.74,0,0,0,24.525,-81.525
0.2162,47.74,0,0,0,24.525,-81.525
0.3093,47.74,0,0,0,24.525,-81.525
0.4316,47.74,0,0,0,24.525,-81.525
1,47.74,0,0,0,24.525,-81.525
0.1429,28.55,0,0,0,25.675,-80.125
0.1515,55.49,0,0,15,15.875,-87.025
0.3333,54.28,0,0,15,15.875,-86.975
0,52.47,0,0,0,17.825,-76.925
0,49.11,0,0,8,17.925,-76.875
0.69,38.7,18,6.7,22,-17.125,177.225
0.25,46.93,0,0,0,23.275,119.525
0.25,46.93,0,0,0,23.275,119.525
0,46.93,0,0,0,23.275,119.525
0.04,44.76,0,0,0,4.275,113.825
0.045,44.76,0,0,0,4.275,113.825
0,45.61,0,0,7,24.625,-81.125
0.1333,55.43,0,0,0,-14.775,145.375
0,39.04,0,0,0,-16.575,-151.725
0,39.04,0,0,0,-16.575,-151.725
0.0158,44.76,0,0,0,23.825,-166.325
0.0396,44.34,0,0,0,23.725,-166.325
0.2667,53.56,0,0,0,-14.575,145.625
0.1177,43.07,0,0,9,24.775,-80.725
0.059,44.76,0,0,0,23.825,-166.325
0.0053,54.59,0,0,0,-14.525,145.575
0.0073,53.53,0,0,0,-14.675,145.475
0.1042,41.21,0,0,0,23.775,-166.225
0.9,55.06,0,0,0,-7.725,39.775
0,30.9,10,2.19,30,-18.175,177.625
0.9,33.53,0,0,0,-22.325,40.325
0,32.38,9,2.36,30,-18.225,177.675
0,51.68,0,0,0,32.175,129.975
0,51.68,0,0,0,32.175,129.975
0,50.98,0,0,0,32.125,129.975
0,50.98,0,0,0,32.125,129.975
0.0095,28.12,7,1.65,27,27.975,-175.825
0.0851,35.81,0,0,0,24.475,-81.975
0.3478,38.43,0,0,0,24.475,-81.925
0.3521,32.13,0,0,0,24.475,-82.025
0.36,38.43,0,0,0,24.475,-81.925
0,40.86,0,0,0,24.475,-81.875
0,32.39,9,2.36,30,-18.225,177.675
0.2,35.73,0,0,0,31.575,130.575
0,52.62,0,0,0,32.225,129.975
0,52.62,0,0,0,32.225,129.975
0,51.68,0,0,0,32.175,129.975
0,49.74,0,0,0,32.175,130.025
0.1539,40.86,0,0,0,24.475,-81.875
0.1972,49.59,0,0,0,24.625,-81.175
0.2353,49.59,0,0,0,24.625,-81.175
0.2969,42.36,0,0,0,24.475,-81.825
0.3526,40.86,0,0,0,24.475,-81.875
0.3636,52.35,0,0,0,24.625,-81.225
0.4138,48.07,0,0,0,24.575,-81.275
0.4507,44.63,0,0,0,24.575,-81.225
0.5591,42.94,0,0,11,24.475,-81.725
0,40.86,0,0,0,24.475,-81.875
0,47.47,0,0,0,24.525,-81.775
0,33.35,0,0,0,25.025,-80.375
0,33.61,9,2.4,30,-18.225,177.725
0,49.74,0,0,0,32.175,130.025
0,49.74,0,0,0,32.175,130.025
0,47.22,0,0,0,32.175,130.075
0.2059,43.81,0,0,0,25.125,-80.375
0.2143,39.54,0,0,0,25.075,-80.375
0.2586,37.06,0,0,0,25.125,-80.325
0.5119,40.8,0,0,0,25.025,-80.425
0.6429,47.6,0,0,8,25.175,-80.375
0,38.44,0,0,0,-16.575,-151.725
0.025,47.04,0,0,0,30.975,130.675
0.025,47.04,0,0,0,30.975,130.675
0.158,40.41,0,0,0,17.875,-67.125
0.096,40.03,0,0,0,17.925,-66.975
0.188,41.93999,0,0,0,17.925,-67.175
0,39.25,0,0,0,17.925,-67.025
0,38.6,0,0,0,-16.525,-151.775
0,32.97,10,2.19,30,-18.175,177.625
0.111,43.18,0,0,0,17.925,-67.225
0.143,43.18,0,0,0,17.925,-67.225
0.231,45.2,0,0,0,17.925,-67.275
0.5,45.2,0,0,0,17.925,-67.275
0.1304,43.24,0,0,0,24.525,-81.425
0.0187,50.3,0,0,0,24.575,-81.375
0.0575,36.39,8,1.63,7,28.375,-178.325
0.0705,36.39,8,1.63,7,28.375,-178.325
0.0762,43.24,0,0,0,24.525,-81.425
0.0802,37.13,8,1.56,7,28.375,-178.375
0,43.24,0,0,0,24.525,-81.425
0,43.24,0,0,0,24.525,-81.425
0,50.3,0,0,0,24.575,-81.375
0,50.3,0,0,0,24.575,-81.375
0,33.26,9,2.21,30,-18.175,177.675
0.017,46.86,0,0,0,18.375,-67.475
0.023,46.86,0,0,0,18.375,-67.475
0.025,46.86,0,0,0,18.375,-67.475
0.034,46.86,0,0,0,18.375,-67.475
0.063,46.86,0,0,0,18.375,-67.475
0.1196,42.94,0,0,11,24.475,-81.725
0.2402,42.94,0,0,11,24.475,-81.725
0.2566,49.18,0,0,0,24.525,-81.725
0.2987,29,0,0,0,24.725,-82.825
0.35,42.94,0,0,11,24.475,-81.725
0.4706,29,0,0,0,24.725,-82.825
0.5169,30.04,0,0,0,24.725,-82.775
0.5814,42.24,0,0,10,24.475,-81.675
0,35.31,9,2.36,30,-18.225,177.675
0.3,49.82,0,0,0,32.775,132.725
0.8,52.89,0,0,0,31.275,130.225
0.8,52.89,0,0,0,31.275,130.225
0.8,52.89,0,0,0,31.275,130.225
0.8,52.89,0,0,0,31.275,130.225
0,47.52,0,0,0,34.975,139.775
0,47.52,0,0,0,34.975,139.775
0.1015,35.49,0,0,0,24.425,-81.925
0.0165,54.31,0,0,0,24.575,-81.525
0.0397,48.66,0,0,0,24.525,-81.575
0.0679,49.2,0,0,0,24.525,-81.625
0.1905,48.66,0,0,0,24.525,-81.575
0.2023,36.3,0,0,0,24.525,-81.925
0.2532,35.49,0,0,0,24.425,-81.925
0.3095,48.66,0,0,0,24.525,-81.575
0.3137,29.8,0,0,0,24.675,-82.775
0.3333,38.43,0,0,0,24.475,-81.925
0.4032,29.8,0,0,0,24.675,-82.775
0.7895,29.8,0,0,0,24.675,-82.775
0,49.2,0,0,0,24.525,-81.625
0,48.66,0,0,0,24.525,-81.575
0,55.17,0,0,0,24.575,-81.575
0,47.74,0,0,0,24.525,-81.525
0,54.31,0,0,0,24.575,-81.525
0,36.36,9,2.4,30,-18.225,177.725
0,36.73,0,0,0,29.475,34.925
0,36.73,0,0,0,29.475,34.925
0,55.38,0,0,0,2.775,104.125
0,55.54,0,0,0,2.825,104.175
0,55.92,0,0,0,2.875,104.125
0.011,45.42,0,0,0,17.975,-67.325
0.05,45.27,0,0,17,18.025,-67.375
0,45.27,0,0,17,18.025,-67.375
0,40.61,0,0,0,18.025,-67.275
0.0085,45.61,0,0,7,24.625,-81.125
0.0593,41.88,0,0,8,24.625,-81.075
0.0622,49.05,0,0,0,24.675,-81.075
0.1,45.61,0,0,7,24.625,-81.125
0.25,45.61,0,0,7,24.625,-81.125
0.3704,41.88,0,0,8,24.625,-81.075
0.1977,43.24,0,0,0,24.525,-81.425
0,43.24,0,0,0,24.525,-81.425
0,50.3,0,0,0,24.575,-81.375
0,36.8,0,0,0,-16.575,-151.775
0.093,30.05,0,0,0,25.975,-173.975
0.0917,29.01,0,0,0,25.975,-173.925
0,35.49,0,0,0,24.425,-81.925
0,40.86,0,0,0,24.475,-81.875
0,47.47,0,0,0,24.525,-81.775
0.1772,44.73,0,0,0,24.525,-81.475
0.3333,50.3,0,0,0,24.575,-81.375
0,30.28,0,0,0,25.125,-80.275
0.156,49.2,0,0,9,24.775,-80.775
0.0465,49.2,0,0,9,24.775,-80.775
0.2521,29,0,0,0,24.725,-82.825
0.4444,34.33,0,0,0,24.975,-80.425
0.4655,41.93999,0,0,0,24.975,-80.475
0.4878,34.33,0,0,0,24.975,-80.425
0.5758,41.93999,0,0,0,24.975,-80.475
0,49.2,0,0,9,24.775,-80.775
0,49.2,0,0,9,24.775,-80.775
0.1493,30.97,0,0,0,25.575,-80.125
0.045,43.93,0,0,0,24.725,-80.825
0.0828,43.93,0,0,0,24.725,-80.825
0,50.3,0,0,0,24.575,-81.375
0,43.93,0,0,0,24.725,-80.825
0.0306,44.89999,0,0,0,24.675,-80.975
0.0313,44.89999,0,0,0,24.675,-80.975
0.1667,41.68,0,0,0,24.675,-80.925
0.0588,52.86,0,0,0,24.725,-80.975
0.061,44.89999,0,0,0,24.675,-80.975
0.0987,44.89999,0,0,0,24.675,-80.975
0.3165,31.66,0,0,0,25.225,-80.225
0,44.76,0,0,0,24.525,-81.825
0,32,0,0,0,-16.575,-151.725
0.0603,44.32,0,0,0,23.625,-166.125
0.025,32.69,0,0,0,-16.475,-151.775
0,32.69,0,0,0,-16.475,-151.775
0,43.93,0,0,0,24.725,-80.825
0,38.87,0,0,0,24.825,-80.625
0.1586,38.16,0,0,0,24.625,-81.025
0.163,49.2,0,0,9,24.775,-80.775
0.07,38.16,0,0,0,24.625,-81.025
0.1167,46.89,0,0,0,24.675,-81.025
0.1321,46.89,0,0,0,24.675,-81.025
0.0303,51.09,0,0,0,24.725,-80.925
0.0682,41.68,0,0,0,24.675,-80.925
0,40.86,0,0,0,24.475,-81.875
0,42.36,0,0,0,24.475,-81.825
0,49.05,0,0,0,24.675,-81.075
0.111,49.2,0,0,9,24.775,-80.775
0.143,49.2,0,0,9,24.775,-80.775
0.286,49.05,0,0,7,24.875,-80.625
0,44.73,0,0,0,24.525,-81.475
0.025,49.82,0,0,0,32.775,132.725
0.25,44.3,0,0,0,21.775,-72.225
0.101,38.87,0,0,0,24.825,-80.625
0.18,38.87,0,0,0,24.825,-80.625
0.0695,46.89,0,0,0,24.675,-81.025
0,35.49,0,0,0,24.425,-81.925
0,40.86,0,0,0,24.475,-81.875
0,50.3,0,0,0,24.575,-81.375
0,50.3,0,0,0,24.575,-81.375
0.14,55.73,0,0,0,18.325,-64.975
0.0333,49.60001,0,0,0,24.525,-81.675
0.1681,39.08,0,0,0,25.225,-80.275
0.4035,34.46,0,0,0,25.175,-80.275
0.4667,37.06,0,0,0,25.125,-80.325
0,49.60001,0,0,0,24.525,-81.675
0,49.2,0,0,0,24.525,-81.625
0,48.62,7,1.76,12,-9.575,143.775
0,48.62,7,1.76,12,-9.575,143.775
0.12,51.89,0,0,0,-20.775,165.225
0.02,51.89,0,0,0,-20.775,165.225
0.14,55.73,0,0,0,18.325,-64.975
0,55.98,0,0,14,-9.525,143.575
0,55.98,0,0,14,-9.525,143.575
0.3795,51.79,44,11.53,7,16.325,-86.525
0.5231,51.79,44,11.53,7,16.325,-86.525
0.6102,50.90001,0,0,9,16.275,-86.525
0.3632,51.79,44,11.53,7,16.325,-86.525
0.5579,51.79,44,11.53,7,16.325,-86.525
0.5829,51.79,44,11.53,7,16.325,-86.525
0.587,50.90001,0,0,9,16.275,-86.525
0.65,50.90001,0,0,9,16.275,-86.525
0.13,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0.6364,51.79,44,11.53,7,16.325,-86.525
0.6412,50.90001,0,0,9,16.275,-86.525
0.6476,51.79,44,11.53,7,16.325,-86.525
0.33,35.15,0,0,0,10.075,125.125
0.57,35.15,0,0,0,10.075,125.125
0.7,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,30.16,20,7.420001,9,-17.625,-149.625
0,31.07,20,7.4,10,-17.675,-149.625
0.015,33.47,0,0,12,1.775,125.125
0,35.72,0,0,13,1.825,125.075
0,35.72,0,0,13,1.825,125.075
0,33.47,0,0,12,1.775,125.125
0,50.07,0,0,0,32.775,132.625
0,50.37,0,0,0,5.975,115.975
0.105,32.04,0,0,13,1.775,125.025
0.0325,32.04,0,0,13,1.775,125.025
0,32.04,0,0,13,1.775,125.025
0,32.04,0,0,13,1.775,125.025
0,49.71,0,0,0,6.025,116.025
0.232,53.27,0,0,26,17.875,-66.475
0.276,55.28,0,0,26,17.925,-66.475
0.292,53.49,0,0,26,17.875,-66.525
0.333,53.49,0,0,26,17.875,-66.525
0.015,32.45,0,0,20,1.725,125.175
0.075,32.45,0,0,20,1.725,125.175
0,29.65,0,0,12,1.725,125.125
0,29.65,0,0,12,1.725,125.125
0,49.71,0,0,0,6.025,116.025
0,49.71,0,0,0,6.025,116.025
0,36.73,0,0,0,29.475,34.925
0,36.73,0,0,0,29.475,34.925
0.02,37.12,0,0,0,-28.175,153.575
0.01,36.36,0,0,0,-17.475,-39.025
0.01,34.21,0,0,16,-17.825,-38.925
0,49.87,0,0,0,5.975,116.025
0,51.94,0,0,0,2.825,104.175
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,47.16,0,0,0,32.825,129.025
0,44.45,0,0,0,32.825,129.075
0,44.45,0,0,0,32.825,129.075
0,47.16,0,0,0,32.825,129.025
0.008,43.35,0,0,0,-29.925,153.375
0.0146,46.57,0,0,0,10.675,103.275
0.13,55.73,0,0,0,18.325,-64.975
0.0072,47.25,0,0,0,10.775,103.275
0.5156,45.58001,0,0,0,15.925,-86.525
0.6099,45.58001,0,0,0,15.925,-86.525
0.6284,45.85,0,0,0,15.975,-86.475
0.6344,45.85,0,0,0,15.975,-86.475
0.6546,45.85,0,0,0,15.975,-86.475
0.05,47.49,0,0,0,30.425,130.475
0.05,47.27,0,0,0,30.475,130.475
0.2,47.27,0,0,0,30.475,130.475
0.1,55.63,0,0,0,32.725,128.875
0.2879,55.88,0,0,0,18.625,-87.725
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0.1,49.12,0,0,0,33.525,134.325
0.7395,55.58,44,15.66,7,16.075,-86.975
0.8047,55.58,44,15.66,7,16.075,-86.975
0.0113,43.55,0,0,0,10.675,103.275
0.6812,55.77,42,15.05,9,16.125,-86.875
0.7265,54.60999,37,13.74,13,16.075,-86.875
0.7539,54.60999,37,13.74,13,16.075,-86.875
0.7647,54.95,38,14.34,13,16.075,-86.925
0.7831,55.58,44,15.66,7,16.075,-86.975
0,54.41,0,0,0,-9.875,142.775
0,40.67,0,0,0,10.725,103.175
0,51.4,0,0,0,-8.125,115.325
0,49.88,0,0,0,2.575,104.325
0,49.88,0,0,0,2.575,104.325
0,49.88,0,0,0,2.575,104.325
0,49.88,0,0,0,2.575,104.325
0,46.02,0,0,0,2.725,104.125
0,46.44,0,0,0,2.675,104.175
0,50.84,0,0,0,-8.075,115.275
0,51,0,0,0,-8.125,115.375
0,51,0,0,0,-8.125,115.375
0,51,0,0,0,-8.125,115.375
0,40.73,0,0,0,18.125,-78.025
0,43.02,0,0,0,18.125,-78.275
0,29.54,0,0,0,26.325,56.475
0,29.54,0,0,0,26.325,56.475
0.67,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,41.37,0,0,0,18.075,-77.975
0,41.37,0,0,0,18.075,-77.975
0.025,54.42001,0,0,0,32.775,132.875
0.025,54.42001,0,0,0,32.775,132.875
0.025,54.42001,0,0,0,32.775,132.875
0.025,54.42001,0,0,0,32.775,132.875
0.025,54.42001,0,0,0,32.775,132.875
0.15,35.15,0,0,0,10.075,125.125
0.3,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0,35.15,0,0,0,10.075,125.125
0.007,31.58,0,0,0,-30.225,153.275
0.38,39.95,0,0,0,10.675,103.275
0,47.67,0,0,0,34.975,139.825
0,47.67,0,0,0,34.975,139.825
0,38.65,0,0,0,10.725,103.225
0,48.19,0,0,0,32.775,132.525
0,37.08,0,0,0,10.775,103.225
0.0193,36.45,0,0,0,10.725,103.325
0.1,42.07,0,0,0,33.475,135.725
0,34.63,0,0,0,10.675,103.275
0.025,53.65,0,0,0,32.875,132.675
0.025,53.65,0,0,0,32.875,132.675
0.6556,51.78,44,12.65,7,16.325,-86.575
0.6651,51.78,44,12.65,7,16.325,-86.575
0.7321,51.54,43,13.03,7,16.275,-86.625
0.809,51.54,43,13.03,7,16.275,-86.625
0.6196,52,0,0,8,16.425,-86.375
0.6474,52.56,45,12,7,16.425,-86.425
0.6867,52,0,0,8,16.425,-86.375
0.756,52,0,0,8,16.425,-86.375
0.14,35.15,0,0,0,10.075,125.125
0.35,35.15,0,0,0,10.075,125.125
0.4,35.15,0,0,0,10.075,125.125
0.7,35.15,0,0,0,10.075,125.125
0.4,29.72,0,0,0,25.625,-80.125
0.9,29.88,11,2.42,9,-17.025,42.675
0,54.24,0,0,46,17.775,-77.375
0,34.46,0,0,0,25.175,-80.275
0,30.28,0,0,0,25.125,-80.275
0.2,47.99,0,0,0,-8.325,116.025
0.2,47.99,0,0,0,-8.325,116.025
0.05,52.6,0,0,0,30.225,130.425
0.1,52.49,0,0,0,30.275,130.425
0.6,52.6,0,0,0,30.225,130.425
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0,36.73,0,0,0,29.475,34.925
0,36.73,0,0,0,29.475,34.925
0.05,49.16,0,0,0,30.825,131.025
0,42.07,0,0,0,33.475,135.725
0,48.85,0,0,0,30.775,130.875
0.02,32.58,0,0,0,10.075,125.025
0.05,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,44.04,11,1.69,8,23.125,121.375
0,44.04,11,1.69,8,23.125,121.375
0.0825,31.68,0,0,0,4.325,113.875
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,32.58,0,0,0,10.075,125.025
0,44.97,0,0,0,32.075,130.175
0,44.37,0,0,0,32.025,130.175
0,45.83,0,0,0,32.125,130.175
0,46.55,0,0,0,33.625,134.475
0,46.55,0,0,0,33.625,134.475
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0.025,49.12,0,0,0,33.525,134.325
0,47.52,0,0,0,34.975,139.775
0.5,50.39,0,0,0,30.225,130.475
0,48.15,0,0,0,30.275,130.625
0.05,52.59,0,0,0,30.475,130.175
0.05,52.33,0,0,0,30.475,130.225
0,54.15,0,0,0,30.775,130.275
0,53.97,0,0,0,30.825,130.425
0,49.82,0,0,0,32.775,132.725
0,42.07,0,0,0,33.475,135.725
0.545,29.03,0,0,0,25.425,-80.125
0,29.03,0,0,0,25.425,-80.125
0,30.85,0,0,0,25.475,-80.125
0.015,34.89,0,0,0,25.375,-80.175
0,29.03,0,0,0,25.425,-80.125
0,33.22,0,0,0,4.625,118.825
0,34.32,0,0,0,4.625,118.775
0,34.32,0,0,0,4.625,118.775
0.15,29.63,0,0,0,10.075,125.025
0.75,29.63,0,0,0,10.075,125.025
0,29.63,0,0,0,10.075,125.025
0,29.63,0,0,0,10.075,125.025
0.005,48.79,0,0,0,27.075,142.225
0.005,48.79,0,0,0,27.075,142.225
0.005,48.79,0,0,0,27.075,142.225
0.005,44.26,0,0,0,27.025,142.175
0,29.56,0,0,0,33.925,136.225
0,29.56,0,0,0,33.925,136.225
0.02,29.63,0,0,0,10.075,125.025
0.005,29.63,0,0,0,10.075,125.025
0,29.63,0,0,0,10.075,125.025
0,29.63,0,0,0,10.075,125.025
0.0442,51.4,0,0,0,24.775,-76.175
0.005,42.98,0,0,0,27.075,142.175
