BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0,56.37,0,0,0,18.325,-64.775
0,57.1,0,0,0,18.275,-64.725
0,56.37,0,0,0,18.325,-64.775
0,57.89,0,0,0,18.375,-64.775
0,56.37,0,0,0,18.325,-64.775
0,57.19,0,0,0,18.275,-64.875
0,57.58,0,0,0,18.325,-64.975
0,57.58,0,0,0,18.325,-64.975
0.009,56.37,0,0,0,18.325,-64.775
0.012,57.89,0,0,0,18.375,-64.775
0.026,56.6,0,0,0,18.275,-64.825
0.036,57.28,0,0,0,18.325,-64.825
0.043,57.78,0,0,0,18.325,-64.675
0.167,58.17001,0,0,0,18.375,-64.875
0.053,56.6,0,0,0,18.275,-64.825
0.061,57.28,0,0,0,18.325,-64.825
0.098,57.78,0,0,0,18.325,-64.675
0.2,58.17001,0,0,0,18.375,-64.875
0.273,57.71,0,0,0,18.275,-64.675
0,58.45,0,0,0,18.325,-64.625
0,56.6,0,0,0,18.275,-64.825
0,56.6,0,0,0,18.275,-64.825
0,58.79,0,0,0,18.375,-64.675
0,58.79,0,0,0,18.375,-64.675
0,57.1,0,0,0,18.275,-64.725
0,57.78,0,0,0,18.325,-64.675
0,57.71,0,0,0,18.275,-64.675
0,58.14,0,0,0,18.375,-64.825
0,58.14,0,0,0,18.375,-64.825
0,58.44,0,0,0,18.375,-64.975
0,58.17001,0,0,0,18.375,-64.875
0.12,56.76,0,0,0,18.275,-64.775
0.128,58.44,0,0,0,18.375,-64.975
0.031,57.89,0,0,0,18.375,-64.775
0.083,58.43,0,0,0,18.375,-64.925
0.1,57.89,0,0,0,18.375,-64.775
0.212,57.87,0,0,0,18.375,-64.725
0.348,58.44,0,0,0,18.375,-64.975
0,57.26,0,0,0,18.225,-64.725
0,57.78,0,0,0,18.325,-64.675
0,57.78,0,0,0,18.325,-64.675
0,58.14,0,0,0,18.375,-64.825
0,57.78,0,0,0,18.325,-64.675
0,57.87,0,0,0,18.375,-64.725
0.387,58.07,0,0,0,32.275,-64.825
0.03,63.82,0,0,0,20.675,116.925
0.3,63.82,0,0,0,20.675,116.925
0.01,59.94,0,0,0,25.025,-80.375
0,66.81,0,0,0,24.675,-81.025
0.01,63.82,0,0,0,20.675,116.925
0.0769,63.82,0,0,0,20.675,116.925
0.1,63.82,0,0,0,20.675,116.925
0.01,59.94,0,0,0,25.025,-80.375
0,62.43,0,0,0,20.725,116.925
0.47,56.34,0,0,0,25.375,-80.175
0.4,56.32,0,0,0,25.475,-80.175
0,60.15,0,0,0,25.125,-80.325
0.01,63.82,0,0,0,20.675,116.925
0.02,63.82,0,0,0,20.675,116.925
0.04,63.82,0,0,0,20.675,116.925
0.0556,63.82,0,0,0,20.675,116.925
0.25,63.82,0,0,0,20.675,116.925
0.2857,63.82,0,0,0,20.675,116.925
0,71.06,0,0,0,24.525,-81.425
0.01,63.82,0,0,0,20.675,116.925
0.1429,63.82,0,0,0,20.675,116.925
0,63.82,0,0,0,20.675,116.925
0,63.82,0,0,0,20.675,116.925
0.1613,61.57,0,0,0,25.425,-170.525
0.1628,61.57,0,0,0,25.425,-170.525
0.0732,61.57,0,0,0,25.425,-170.525
0.63,82.42,0,0,0,24.625,-81.425
0.1535,61.33,0,0,13,25.425,-170.575
0.0748,63.25,0,0,13,25.325,-170.525
0.0878,61.33,0,0,13,25.425,-170.575
1,64.61,0,0,0,24.675,-80.975
0.0323,59.15,0,0,13,25.475,-170.625
0.1646,58.72,0,0,0,25.475,-170.675
0.165,60.13,0,0,9,25.425,-170.675
0.405,69.31,0,0,0,24.525,-81.375
0,72.85,0,0,0,24.975,-81.425
0.14,57.19,0,0,0,18.275,-64.875
0,82.42,0,0,0,24.625,-81.425
0.0189,64.94,0,0,0,27.975,-175.775
0.2025,65.71001,0,0,0,27.975,-175.825
0.205,68.54,0,0,0,24.825,-80.725
0.2211,67.78,0,0,0,27.875,-175.925
0.3,66.66,0,0,0,27.925,-175.875
0.0556,65.44,0,0,0,27.775,-175.875
0.25,65.44,0,0,0,27.775,-175.875
0.0286,66.92,0,0,0,27.775,-175.925
0.1434,67.56001,0,0,0,27.775,-175.975
0.0485,67.56001,0,0,0,27.775,-175.975
0.0522,65.44,0,0,0,27.775,-175.875
0.205,68.54001,0,0,0,24.725,-80.925
0.1034,67.78,0,0,0,27.875,-175.925
0.1185,69.16,0,0,0,27.875,-175.975
0.1383,67.78,0,0,0,27.875,-175.925
0.205,72.58,0,0,0,24.625,-82.875
0.3415,68.3,0,0,0,27.825,-175.975
0.1238,78.05,0,0,0,28.375,-178.375
0.0241,78.05,0,0,0,28.375,-178.375
0.0704,78.26,0,0,0,28.375,-178.325
0.0612,78.98,0,0,0,28.425,-178.375
0.1957,79.78999,0,0,0,28.475,-178.375
0.2,78.98,0,0,0,28.425,-178.375
0.0172,70.27,0,0,0,28.275,-177.375
0.08,70.66,0,0,0,28.275,-177.325
0.0891,70.27,0,0,0,28.275,-177.375
0.205,71.06,0,0,0,24.525,-81.425
0.3333,70.27,0,0,0,28.275,-177.375
0.0255,68.49001,0,0,0,28.175,-177.375
0.0426,69.74001,0,0,0,28.225,-177.325
0.0877,68.78,0,0,0,28.175,-177.325
0.132,56.34,0,0,0,25.375,-80.175
0.022,56.34,0,0,0,25.375,-80.175
0.205,56.34,0,0,0,25.375,-80.175
0.1053,91.8,0,0,0,24.525,-81.925
0.0513,93.06001,0,0,0,24.525,-82.025
0.0896,91.8,0,0,0,24.525,-81.925
0.205,71.13,0,0,0,24.725,-80.975
0.2821,93.06001,0,0,0,24.525,-82.025
0.3333,84.41,0,0,0,24.525,-81.725
0.3684,91.8,0,0,0,24.525,-81.925
0.4925,91.8,0,0,0,24.525,-81.925
0.63,83.59,0,0,0,24.775,-81.275
0.7083,84.41,0,0,0,24.525,-81.725
0.333,56.34,0,0,0,25.375,-80.175
0.405,56.34,0,0,0,25.375,-80.175
0.88,78.05,0,0,0,24.475,-81.725
0,88.07999,15,3.73,26,7.675,-81.625
0.405,92.38,0,0,0,24.525,-81.975
0.405,91.77,0,0,0,24.625,-81.925
0.405,94.05,0,0,0,24.575,-81.925
0.405,92.1,0,0,0,24.625,-81.875
0.205,66.81,0,0,0,24.675,-81.025
0.205,82.42,0,0,0,24.625,-81.425
0.2075,81.09999,0,0,0,24.425,-81.975
0.2889,81.09999,0,0,0,24.425,-81.975
0.3621,79.55,0,0,0,24.425,-81.925
0.405,68.54001,0,0,0,24.725,-80.925
0.4286,72.69,0,0,0,24.575,-81.275
0.6149,68.63,0,0,0,24.575,-81.225
0.6379,79.55,0,0,0,24.425,-81.925
0.6429,79.55,0,0,0,24.425,-81.925
0.6842,72.69,0,0,0,24.575,-81.275
0.6981,81.09999,0,0,0,24.425,-81.975
0.7111,68.63,0,0,0,24.575,-81.225
0.78,56.34,0,0,0,25.375,-80.175
0.8,81.09999,0,0,0,24.425,-81.975
0.8214,72.69,0,0,0,24.575,-81.275
0.8514,68.63,0,0,0,24.575,-81.225
0.8572,79.55,0,0,0,24.425,-81.925
0.88,81.09999,0,0,0,24.425,-81.975
0.88,81.09999,0,0,0,24.425,-81.975
0.88,79.55,0,0,0,24.425,-81.925
0.88,79.55,0,0,0,24.425,-81.925
0.88,72.69,0,0,0,24.575,-81.275
0.88,72.69,0,0,0,24.575,-81.275
0.88,72.69,0,0,0,24.575,-81.275
0.88,68.63,0,0,0,24.575,-81.225
0.88,68.63,0,0,0,24.575,-81.225
0.8889,72.69,0,0,0,24.575,-81.275
0.9556,68.63,0,0,0,24.575,-81.225
1,72.69,0,0,0,24.575,-81.275
1,72.69,0,0,0,24.575,-81.275
0.56,78.05,0,0,0,24.475,-81.725
0.74,78.05,0,0,0,24.475,-81.725
0.83,56.32,0,0,0,25.475,-80.175
0.0875,64.74,0,0,0,17.775,-77.075
0.205,75.55,0,0,0,24.575,-81.375
0,69.6,0,0,0,28.525,34.525
1,96.20999,0,0,0,13.525,-89.825
0.1411,80.92,0,0,0,24.575,-81.525
0.205,77.8,0,0,0,24.525,-81.575
0.205,80.92,0,0,0,24.575,-81.525
0.2295,77.68001,0,0,0,24.575,-81.475
0.2299,75.89,0,0,0,24.525,-81.525
0.2456,75.89,0,0,0,24.525,-81.525
0.25,75.89,0,0,0,24.525,-81.525
0.3333,77.8,0,0,0,24.525,-81.575
0.3871,80.92,0,0,0,24.575,-81.525
0.4043,75.89,0,0,0,24.525,-81.525
0.405,77.8,0,0,0,24.525,-81.575
0.405,75.89,0,0,0,24.525,-81.525
0.405,77.68001,0,0,0,24.575,-81.475
0.4508,77.68001,0,0,0,24.575,-81.475
0.4615,75.89,0,0,0,24.525,-81.525
0.5741,77.8,0,0,0,24.525,-81.575
0.6053,75.89,0,0,0,24.525,-81.525
0.63,75.89,0,0,0,24.525,-81.525
0.63,75.89,0,0,0,24.525,-81.525
0.6322,75.89,0,0,0,24.525,-81.525
0.7128,75.89,0,0,0,24.525,-81.525
0.88,75.89,0,0,0,24.525,-81.525
0,76.01,0,0,0,28.425,34.475
0,76.01,0,0,0,28.425,34.475
0.205,75.55,0,0,0,24.575,-81.375
0.205,67.53999,0,0,0,24.625,-81.125
0.2982,77.8,0,0,0,24.525,-81.575
0.405,76.37,0,0,0,24.575,-81.425
0.405,71.06,0,0,0,24.525,-81.425
0.4096,84.41,0,0,0,24.525,-81.725
0.4667,63.81,0,0,0,24.625,-81.075
0.4783,75.55,0,0,0,24.575,-81.375
0.5588,76.37,0,0,0,24.575,-81.425
0.595,71.06,0,0,0,24.525,-81.425
0.6095,71.06,0,0,0,24.525,-81.425
0.614,77.8,0,0,0,24.525,-81.575
0.6145,84.41,0,0,0,24.525,-81.725
0.63,71.06,0,0,0,24.525,-81.425
0.7353,76.37,0,0,0,24.575,-81.425
0.7778,82.42001,0,0,0,24.475,-81.825
0.7778,80.24,0,0,0,24.475,-81.775
0.7778,82.42001,0,0,0,24.475,-81.825
0.7778,80.24,0,0,0,24.475,-81.775
0.7851,71.06,0,0,0,24.525,-81.425
0.8286,71.06,0,0,0,24.525,-81.425
0.8478,75.55,0,0,0,24.575,-81.375
0.8667,63.81,0,0,0,24.625,-81.075
0.88,71.06,0,0,0,24.525,-81.425
0.139,72.33,0,0,0,20.375,-87.325
0,72.49001,0,0,0,-20.775,165.225
0,72.49001,0,0,0,-20.775,165.225
0.0891,66.81,0,0,0,24.675,-81.025
0.205,72.58,0,0,0,24.625,-82.875
0.3478,78.05,0,0,0,24.475,-81.725
0.405,75.55,0,0,0,24.575,-81.375
0.4286,67.53999,0,0,0,24.625,-81.125
0.4902,80.24,0,0,0,24.475,-81.775
0.505,66.81,0,0,0,24.675,-81.025
0.5217,78.05,0,0,0,24.475,-81.725
0.5568,78.05,0,0,0,24.475,-81.725
0.5593,75.55,0,0,0,24.575,-81.375
0.6235,73.48,0,0,0,24.575,-81.325
0.63,73.48,0,0,0,24.575,-81.325
0.6479,63.81,0,0,0,24.625,-81.075
0.7059,80.24,0,0,0,24.475,-81.775
0.7075,73.48,0,0,0,24.575,-81.325
0.7273,78.05,0,0,0,24.475,-81.725
0.7765,73.48,0,0,0,24.575,-81.325
0.8169,63.81,0,0,0,24.625,-81.075
0.8214,67.53999,0,0,0,24.625,-81.125
0.822,75.55,0,0,0,24.575,-81.375
0.8571,73.48,0,0,0,24.575,-81.325
0.88,82.42001,0,0,0,24.475,-81.825
0.88,80.24,0,0,0,24.475,-81.775
0.88,84.41,0,0,0,24.525,-81.725
0.88,78.05,0,0,0,24.475,-81.725
0.88,73.48,0,0,0,24.575,-81.325
0.88,73.48,0,0,0,24.575,-81.325
0.934,73.48,0,0,0,24.575,-81.325
0.9474,73.48,0,0,0,24.575,-81.325
0.9474,73.48,0,0,0,24.575,-81.325
1,73.48,0,0,0,24.575,-81.325
0,71.17001,0,0,0,28.475,34.525
0.2475,124.34,0,0,0,-2.825,-171.725
0.068,72.33,0,0,0,20.375,-87.325
0.97,58.17,0,0,0,25.125,-80.275
0,57.42,0,0,0,-14.675,145.425
0,58.28,0,0,0,-14.675,145.475
0,69.6,0,0,0,28.525,34.525
0,69.6,0,0,0,28.525,34.525
0.1567,124.34,0,0,0,-2.825,-171.725
0.0528,124.34,0,0,0,-2.825,-171.725
0.0601,124.34,0,0,0,-2.825,-171.725
0.2964,125.95,0,0,0,-2.775,-171.725
0,59.65,0,0,0,-14.675,145.475
0.0075,78.86,0,0,0,28.325,34.425
0.1186,125.95,0,0,0,-2.775,-171.725
0.0967,124.34,0,0,0,-2.825,-171.725
0.1908,124.34,0,0,0,-2.825,-171.725
0,60.95,0,0,0,-14.675,145.475
0.1383,124.34,0,0,0,-2.825,-171.725
0.18,124.34,0,0,0,-2.825,-171.725
0.0385,72.33,0,0,0,20.375,-87.325
0.4,72.33,0,0,0,20.375,-87.325
0.63,61.56,0,0,0,24.875,-80.575
0,61.24,0,0,0,-14.675,145.425
0,76.01,0,0,0,28.425,34.475
0.01,72.33,0,0,0,20.375,-87.325
0.249,72.33,0,0,0,20.375,-87.325
0.23,59.97,12,2.48,8,22.175,38.925
0.1989,82.2,0,0,0,24.525,-81.675
0.35,75.93999,0,0,0,24.475,-81.675
0.405,82.2,0,0,0,24.525,-81.675
0.405,67.53999,0,0,0,24.625,-81.125
0.405,67.53999,0,0,0,24.625,-81.125
0.405,64.61,0,0,0,24.675,-80.975
0.45,75.93999,0,0,0,24.475,-81.675
0.5323,82.2,0,0,0,24.525,-81.675
0.5556,75.93999,0,0,0,24.475,-81.675
0.88,75.93999,0,0,0,24.475,-81.675
0.8889,75.93999,0,0,0,24.475,-81.675
0,62.27,0,0,0,-14.675,145.425
0,69.6,0,0,0,28.525,34.525
0.1263,120.4,0,0,0,-3.125,-171.075
0.1526,120.4,0,0,0,-3.125,-171.075
0.0696,120.4,0,0,0,-3.125,-171.075
0.019,72.33,0,0,0,20.375,-87.325
0.035,72.33,0,0,0,20.375,-87.325
0.037,72.33,0,0,0,20.375,-87.325
0.08,72.33,0,0,0,20.375,-87.325
0.1694,82.2,0,0,0,24.525,-81.675
0.2368,82.2,0,0,0,24.525,-81.675
0.3125,75.93999,0,0,0,24.475,-81.675
0.3333,85.29,0,0,0,24.575,-81.625
0.3429,75.93999,0,0,0,24.475,-81.675
0.405,82.2,0,0,0,24.525,-81.675
0.405,75.93999,0,0,0,24.475,-81.675
0.405,82.2,0,0,0,24.525,-81.675
0.4206,75.93999,0,0,0,24.475,-81.675
0.4518,82.2,0,0,0,24.525,-81.675
0.5,75.93999,0,0,0,24.475,-81.675
0.5395,82.2,0,0,0,24.525,-81.675
0.5556,87.41999,0,0,0,24.575,-81.675
0.61,59.38,0,0,0,24.725,-80.775
0.6143,75.93999,0,0,0,24.475,-81.675
0.63,75.93999,0,0,0,24.475,-81.675
0.63,59.38,0,0,0,24.725,-80.775
0.6355,75.93999,0,0,0,24.475,-81.675
0.6667,87.41999,0,0,0,24.575,-81.675
0.6667,87.41999,0,0,0,24.575,-81.675
0.6667,87.41999,0,0,0,24.575,-81.675
1,85.29,0,0,0,24.575,-81.625
1,67.53999,0,0,0,24.625,-81.125
1,63.81,0,0,0,24.625,-81.075
1,66.81,0,0,0,24.675,-81.025
1,61.52,0,0,0,24.675,-80.925
1,62.2,0,0,0,24.725,-80.825
1,62.2,0,0,0,24.725,-80.825
1,59.38,0,0,0,24.725,-80.775
0,63.36,0,0,0,-14.675,145.425
0,69.6,0,0,0,28.525,34.525
0.2328,120.4,0,0,0,-3.125,-171.075
0.2798,120.4,0,0,0,-3.125,-171.075
0.2844,120.4,0,0,0,-3.125,-171.075
0.129,72.13,0,0,0,20.425,-87.275
0.148,72.13,0,0,0,20.425,-87.275
0.045,72.13,0,0,0,20.425,-87.275
0.177,72.13,0,0,0,20.425,-87.275
0.1111,63.83,0,0,0,25.125,-80.375
0.122,79.85999,0,0,0,24.525,-81.625
0.2143,79.85999,0,0,0,24.525,-81.625
0.2313,79.85999,0,0,0,24.525,-81.625
0.3077,60.15,0,0,0,25.125,-80.325
0.311,79.85999,0,0,0,24.525,-81.625
0.3358,79.85999,0,0,0,24.525,-81.625
0.3462,62.07,0,0,0,25.075,-80.375
0.3878,79.85999,0,0,0,24.525,-81.625
0.405,79.85999,0,0,0,24.525,-81.625
0.405,79.85999,0,0,0,24.525,-81.625
0.405,79.85999,0,0,0,24.525,-81.625
0.405,79.85999,0,0,0,24.525,-81.625
0.4286,79.85999,0,0,0,24.525,-81.625
0.5149,79.85999,0,0,0,24.525,-81.625
0.5769,60.15,0,0,0,25.125,-80.325
0.6667,62.07,0,0,0,25.075,-80.375
0.7073,79.85999,0,0,0,24.525,-81.625
0.8333,63.83,0,0,0,25.125,-80.375
0.8781,79.85999,0,0,0,24.525,-81.625
0.88,79.85999,0,0,0,24.525,-81.625
1,79.85999,0,0,0,24.525,-81.625
1,72.69,0,0,0,24.575,-81.275
0,65.58,0,0,0,-14.675,145.475
0.023,72.33,0,0,0,20.375,-87.325
0.142,72.33,0,0,0,20.375,-87.325
0.034,72.13,0,0,0,20.425,-87.275
0.1,72.33,0,0,0,20.375,-87.325
0.227,60.07,0,0,0,25.225,-80.275
0.2653,56.34,0,0,0,25.375,-80.175
0.4,60.44,0,0,0,25.325,-80.225
0.4414,58.34,0,0,0,25.275,-80.225
0.4679,56.35,0,0,0,25.425,-80.175
0.5816,56.34,0,0,0,25.375,-80.175
0.6099,60.07,0,0,0,25.225,-80.275
0.6514,56.35,0,0,0,25.425,-80.175
0.7027,58.34,0,0,0,25.275,-80.225
0.8,60.44,0,0,0,25.325,-80.225
0.048,112.42,0,0,0,-3.575,-171.525
0.0565,112.42,0,0,0,-3.575,-171.525
0.1,112.42,0,0,0,-3.575,-171.525
0.63,75.83999,0,0,0,24.775,-80.975
0.0325,62.35,0,0,0,-16.525,146.025
0.0875,62.95,0,0,0,-16.425,145.975
0,67.74001,0,0,0,-14.675,145.475
0.0285,109.12,0,0,0,-3.725,-170.725
0.0751,109.12,0,0,0,-3.725,-170.725
0.411,60.87,10,1.82,8,22.225,38.975
0.582,62.29,10,1.83,8,22.225,39.025
0,65.14,0,0,0,-10.475,105.625
0,65.14,0,0,0,-10.475,105.625
0,67.16,0,0,0,-10.425,105.675
0,67.16,0,0,0,-10.425,105.675
0,67.36,0,0,0,-14.675,145.425
0,68.57,0,0,0,-14.675,145.475
0,70.8,0,0,0,-14.625,145.475
0.0632,109.12,0,0,0,-3.725,-170.725
0.0771,109.12,0,0,0,-3.725,-170.725
0.018,72.13,0,0,0,20.425,-87.275
0.336,60.07001,0,0,9,22.425,38.975
0.667,62.17001,10,1.53,8,22.275,39.025
0.405,64.61,0,0,0,24.675,-80.975
0.63,64.61,0,0,0,24.675,-80.975
0.88,60.71,0,0,0,24.925,-80.475
0.88,63.14,0,0,0,24.975,-80.475
0.88,62.54,0,0,0,25.025,-80.425
0,68.23,0,0,0,-14.675,145.425
0,68.23,0,0,0,-14.675,145.425
0,68.23,0,0,0,-14.675,145.425
0.0065,72.13,0,0,0,20.425,-87.275
0.031,72.13,0,0,0,20.425,-87.275
0.15,60.76,10,1.53,8,22.275,38.975
0,68.05,0,0,0,-10.475,105.625
0,68.05,0,0,0,-10.475,105.625
0,69.53,0,0,0,-14.675,145.425
0.0159,93.5,0,0,0,-4.475,-171.275
0.1323,93.87,0,0,0,-4.425,-171.275
0.0751,93.85001,0,0,0,-4.425,-171.225
0.006,56.89,12,3.23,8,22.125,38.825
0.061,56.33001,12,3.6,8,22.075,38.775
0.488,62.19,10,1.34,8,22.325,39.025
0.0511,84.08,0,0,0,-4.525,-172.225
0.0603,84.08,0,0,0,-4.525,-172.225
0.366,86.73,0,0,0,-4.475,-172.175
0.081,72.33,0,0,0,20.375,-87.325
0.2275,72.33,0,0,0,20.375,-87.325
0.051,59.97,12,2.48,8,22.175,38.925
0.359,71.06,0,0,0,24.525,-81.425
0.405,71.06,0,0,0,24.525,-81.425
0.405,71.06,0,0,0,24.525,-81.425
0.4529,71.06,0,0,0,24.525,-81.425
0.641,71.06,0,0,0,24.525,-81.425
0.6706,71.06,0,0,0,24.525,-81.425
0.3169,84.08,0,0,0,-4.525,-172.225
0.358,84.08,0,0,0,-4.525,-172.225
0.444,72.33,0,0,0,20.375,-87.325
0.3934,67.53999,0,0,0,24.625,-81.125
0.405,58.17,0,0,0,25.125,-80.275
0.4857,67.53999,0,0,0,24.625,-81.125
0.63,60.35,0,0,0,24.975,-80.425
0.6777,67.53999,0,0,0,24.625,-81.125
0.88,59.38,0,0,0,24.725,-80.775
0.9143,67.53999,0,0,0,24.625,-81.125
0.1377,86.73,0,0,0,-4.475,-172.175
0.88,84.79,0,0,0,24.475,-81.875
0.88,84.79,0,0,0,24.475,-81.875
0.88,65.52,0,0,0,24.775,-80.775
0.2754,86.99,0,0,0,-4.475,-172.125
0.63,66.15,0,0,0,24.725,-80.875
0,79.34,0,0,0,-10.475,105.725
0,79.34,0,0,0,-10.475,105.725
0.05,82.01,0,0,0,29.225,50.325
0.4,88,0,0,0,29.325,50.325
0,82.01,0,0,0,29.225,50.325
0,88,0,0,0,29.325,50.325
0.1184,100,0,0,0,-3.575,-174.125
0.1528,100,0,0,0,-3.575,-174.125
0.3181,100,0,0,0,-3.575,-174.125
0.6274,72.33,0,0,0,20.375,-87.325
0.3577,56.35,0,0,0,25.425,-80.175
0.4715,56.35,0,0,0,25.425,-80.175
0.63,59.38,0,0,0,24.725,-80.775
0.88,65.52,0,0,0,24.775,-80.775
1,64.61,0,0,0,24.675,-80.975
0.0294,60.06,0,0,0,19.125,-69.275
0.0667,60.06,0,0,0,19.125,-69.275
0.0833,60.06,0,0,0,19.125,-69.275
0.3,56.25,0,0,0,19.175,-69.275
0.375,60.06,0,0,0,19.125,-69.275
0.409,60.06,0,0,0,19.125,-69.275
0,56.25,0,0,0,19.175,-69.275
0.6429,60.06,0,0,0,19.125,-69.275
0.0153,100,0,0,0,-3.575,-174.125
0.2027,100,0,0,0,-3.575,-174.125
0.4694,72.33,0,0,0,20.375,-87.325
0.1656,79.85999,0,0,0,24.525,-81.625
0.1818,69.68999,0,0,0,24.725,-82.825
0.087,83.52,0,0,0,24.575,-81.575
0.1875,83.52,0,0,0,24.575,-81.575
0.205,79.85999,0,0,0,24.525,-81.625
0.205,77.8,0,0,0,24.525,-81.575
0.2174,83.52,0,0,0,24.575,-81.575
0.2612,79.85999,0,0,0,24.525,-81.625
0.2703,77.8,0,0,0,24.525,-81.575
0.2727,69.68999,0,0,0,24.725,-82.825
0.3125,83.52,0,0,0,24.575,-81.575
0.377,69.38,0,0,0,24.725,-82.775
0.381,72.56,0,0,0,24.625,-82.925
0.405,79.85999,0,0,0,24.525,-81.625
0.405,67.53999,0,0,0,24.625,-81.125
0.4143,72.58,0,0,0,24.625,-82.875
0.4342,69.38,0,0,0,24.725,-82.775
0.4595,77.8,0,0,0,24.525,-81.575
0.4643,69.68999,0,0,0,24.725,-82.825
0.4789,63.14,0,0,0,24.975,-80.475
0.5152,79.85999,0,0,0,24.525,-81.625
0.5467,71.68999,0,0,0,24.675,-82.875
0.5658,69.38,0,0,0,24.725,-82.775
0.5738,69.38,0,0,0,24.725,-82.775
0.5938,69.68999,0,0,0,24.725,-82.825
0.6078,69.68999,0,0,0,24.725,-82.825
0.6102,72.56,0,0,0,24.625,-82.925
0.625,72.56,0,0,0,24.625,-82.925
0.6526,63.14,0,0,0,24.975,-80.475
0.6607,69.68999,0,0,0,24.725,-82.825
0.6875,69.68999,0,0,0,24.725,-82.825
0.6984,72.56,0,0,0,24.625,-82.925
0.7067,71.68999,0,0,0,24.675,-82.875
0.7115,83.52,0,0,0,24.575,-81.575
0.7143,72.58,0,0,0,24.625,-82.875
0.75,69.68999,0,0,0,24.725,-82.825
0.7627,72.56,0,0,0,24.625,-82.925
0.7727,79.85999,0,0,0,24.525,-81.625
0.8137,69.68999,0,0,0,24.725,-82.825
0.8182,69.68999,0,0,0,24.725,-82.825
0.88,91.63,0,0,0,24.575,-81.825
0.88,83.52,0,0,0,24.575,-81.575
0.8846,83.52,0,0,0,24.575,-81.575
0.925,72.56,0,0,0,24.625,-82.925
1,60.35,0,0,0,24.975,-80.425
0.125,58.4,0,0,8,19.075,-69.225
0.1563,61.94,0,0,0,19.075,-69.275
0.2105,61.94,0,0,0,19.075,-69.275
0.25,61.94,0,0,0,19.075,-69.275
0.4444,61.94,0,0,0,19.075,-69.275
0.5263,61.94,0,0,0,19.075,-69.275
0,58.4,0,0,8,19.075,-69.225
0,58.4,0,0,8,19.075,-69.225
0.0371,79.11,0,0,0,-4.675,-174.525
0.0497,79.11,0,0,0,-4.675,-174.525
0.0573,79.11,0,0,0,-4.675,-174.525
0.128,72.13,0,0,0,20.425,-87.325
0.058,72.13,0,0,0,20.425,-87.325
0.318,72.13,0,0,0,20.425,-87.325
0.2231,80.92,0,0,0,24.575,-81.525
0.405,80.92,0,0,0,24.575,-81.525
0.4786,71.68999,0,0,0,24.675,-82.875
0.506,71.68999,0,0,0,24.675,-82.875
0.5122,71.68999,0,0,0,24.675,-82.875
0.5207,80.92,0,0,0,24.575,-81.525
0.5484,71.68999,0,0,0,24.675,-82.875
0.6071,71.68999,0,0,0,24.675,-82.875
0.6184,70.62001,0,0,0,24.675,-82.925
0.6627,71.68999,0,0,0,24.675,-82.875
0.6855,71.68999,0,0,0,24.675,-82.875
0.7073,71.68999,0,0,0,24.675,-82.875
0.7778,72.56,0,0,0,24.625,-82.925
0.7895,70.62001,0,0,0,24.675,-82.925
0.8889,72.56,0,0,0,24.625,-82.925
0.0791,79.11,0,0,0,-4.675,-174.525
0.0875,79.11,0,0,0,-4.675,-174.525
0.117,72.13,0,0,0,20.425,-87.325
0.1774,66.81,0,0,0,24.675,-81.025
0.2324,64.61,0,0,0,24.675,-80.975
0.3817,66.81,0,0,0,24.675,-81.025
0.405,71.06,0,0,0,24.525,-81.425
0.4353,64.61,0,0,0,24.675,-80.975
0.4857,72.35001,0,0,0,24.625,-82.825
0.525,72.35001,0,0,0,24.625,-82.825
0.63,76.37,0,0,0,24.575,-81.425
0.63,76.37,0,0,0,24.575,-81.425
0.63,76.37,0,0,0,24.575,-81.425
0.63,60.71,0,0,0,24.925,-80.475
0.7286,72.35001,0,0,0,24.625,-82.825
0.875,72.35001,0,0,0,24.625,-82.825
0.2308,61.94,0,0,0,19.075,-69.275
0.3636,61.94,0,0,0,19.075,-69.275
0,64.13,0,0,0,19.125,-69.325
0,64.13,0,0,0,19.125,-69.325
0,64.13,0,0,0,19.125,-69.325
0.113,79.11,0,0,0,-4.675,-174.525
0.0383,79.34,0,0,0,-4.675,-174.475
0.0558,79.11,0,0,0,-4.675,-174.525
0.173,72.13,0,0,0,20.425,-87.325
0.32,72.13,0,0,0,20.425,-87.325
0.1429,65.52,0,0,0,24.775,-80.775
0.3214,65.52,0,0,0,24.775,-80.775
0.3655,63.14,0,0,0,24.975,-80.475
0.6,63.14,0,0,0,24.975,-80.475
0.022,79.11,0,0,0,-4.675,-174.525
0.1625,57.45,0,0,0,21.775,-72.225
0.205,60.35,0,0,0,24.975,-80.425
0.0589,79.34,0,0,0,-4.675,-174.475
0.0812,79.11,0,0,0,-4.675,-174.525
0,84.17,0,0,0,-10.425,105.675
0,84.17,0,0,0,-10.425,105.675
0.1285,72.13,0,0,0,20.425,-87.325
0.897,58.8,0,0,0,5.875,-162.075
0.14,58.27,0,0,0,17.675,-64.925
0.2625,78.05,0,0,0,24.475,-81.725
0,78.05,0,0,0,24.475,-81.725
0.245,72.13,0,0,0,20.425,-87.325
0.205,71.06,0,0,0,24.525,-81.425
0.405,75.55,0,0,0,24.575,-81.375
1,96.20999,0,0,0,13.525,-89.825
0.08,59.92,8,1.26,8,17.825,-64.425
0,59.92,8,1.26,8,17.825,-64.425
